"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|6666666.77655.peg.295",7.84029943335296,1.180573792592,0.653036655398185,1.8078216327262,0.0706342657591987,0.217543125624461
"fig|6666666.77655.peg.296",8.54123558295268,1.38416441552463,0.645930930381864,2.1428984902555,0.0321212502423978,0.124849572647584
"fig|6666666.77655.peg.297",117.25786674313,0.169574479029337,0.295380914759394,0.57408745980581,0.565908618834146,0.792170862585575
"fig|6666666.77655.peg.298",176.536658003016,-0.151508250175273,0.262512741391083,-0.577146272491061,0.563840648052614,0.791017629920484
"fig|6666666.77655.peg.299",18.0240453480767,0.326401332535129,0.530368136759865,0.615424098682071,0.538274680585709,0.771183977304528
"fig|6666666.77655.peg.3",754.009833112585,0.308713974079424,0.222215465802517,1.38925512211548,0.164755185282441,0.392251898863324
"fig|6666666.77655.peg.30",21.0075508411567,0.528369549518026,0.519853937911232,1.01638077734105,0.309448095818174,0.575936433716527
"fig|6666666.77655.peg.300",24.0742671522914,1.02115710811176,0.496913070476134,2.0550015058636,0.0398788592644799,0.146164181543934
"fig|6666666.77655.peg.301",91.9412748168922,0.441432073636178,0.359782129297007,1.22694274587432,0.219844110837583,0.462473524577327
"fig|6666666.77655.peg.302",29.5482259592987,-0.352933021078314,0.467907464842445,-0.754279526609294,0.450681393224207,0.711663480208855
"fig|6666666.77655.peg.303",36.7294294192969,0.405085098904985,0.441827826239883,0.916839263729511,0.359226874471832,0.622378558604618
"fig|6666666.77655.peg.304",62.0020950073159,0.535215322056746,0.370425293057229,1.4448671083971,0.148495216706808,0.365947390584494
"fig|6666666.77655.peg.305",22.8111945487155,0.0627024669327778,0.507942726736196,0.123443970417048,0.901755539953894,0.9674472677798
"fig|6666666.77655.peg.306",18.0937607688768,0.686030580219921,0.534583446374749,1.2832993331017,0.199387226248529,0.438564052393591
"fig|6666666.77655.peg.307",20.619676228537,-0.385679387309982,0.526876673546743,-0.732010746867437,0.464162008321916,0.720975312802381
"fig|6666666.77655.peg.308",89.9390006729055,-0.421611749290196,0.316082581301469,-1.33386581302333,0.182247837381254,0.418785818803671
"fig|6666666.77655.peg.309",92.6194611202227,0.614366075697661,0.31463703486821,1.95261843843334,0.0508648246656999,0.173212076073998
"fig|6666666.77655.peg.31",6092.05160901851,-0.165606350894621,0.199850783080992,-0.828649997470894,0.407302487741813,0.678292862127009
"fig|6666666.77655.peg.310",84.1873957941785,0.62888032917321,0.321800045754941,1.95425804771985,0.0506707075374932,0.173067389368523
"fig|6666666.77655.peg.311",228.715427252031,0.850082266553119,0.265532952506197,3.20141910271299,0.00136752468664212,0.0103576567655945
"fig|6666666.77655.peg.312",93.4845294364605,0.67081731245618,0.330496883695028,2.02972356337008,0.0423846463467143,0.15245739437618
"fig|6666666.77655.peg.313",130.048689305999,-0.733086129724258,0.281235882646768,-2.60665930259338,0.00914302828496923,0.0479530793104976
"fig|6666666.77655.peg.314",24.8672586995548,-0.483422824518524,0.485234785079297,-0.996265806540483,0.319121012937224,0.585385600784592
"fig|6666666.77655.peg.315",104.168980607775,3.11802202675754,0.359252193560692,8.6792010811502,3.98558507921941e-18,4.34428773634916e-16
"fig|6666666.77655.peg.316",55.4871103160468,0.820731467903498,0.380719009666128,2.15574070919978,0.0311039174965088,0.122755764038642
"fig|6666666.77655.peg.317",82.4506113293957,0.803672921836752,0.323389598192791,2.48515390206718,0.0129495437168434,0.0620736254266279
"fig|6666666.77655.peg.318",146.480192536353,-1.14575290615179,0.276252111086005,-4.14749013735171,3.36139945295425e-05,0.000425607496391733
"fig|6666666.77655.peg.319",84.2958469553351,0.493483366433169,0.324580367478985,1.52037342944077,0.128417148521225,0.333273075924132
"fig|6666666.77655.peg.32",480.9072899085,-0.695218036118665,0.221616568098868,-3.1370309633552,0.00170668102373842,0.0123304015173263
"fig|6666666.77655.peg.320",90.1348266224915,0.622879460021713,0.345563276846189,1.80250478496,0.0714660225538712,0.218466800163196
"fig|6666666.77655.peg.321",38.5158560472887,1.67989626212461,0.448456855218197,3.74594845095468,0.000179713494769611,0.00190101996365998
"fig|6666666.77655.peg.322",4.92674415476945,1.53783450706673,0.676862770174784,2.27200338802742,0.0230863056981557,0.0987717379504026
"fig|6666666.77655.peg.323",4.66723706879293,0.49016509998122,0.675229571432877,0.725923627635354,0.467885590965838,0.722729005885
"fig|6666666.77655.peg.324",52.5339120968621,1.24676580332076,0.381074281228908,3.27171332397486,0.00106897908928979,0.00848557272962037
"fig|6666666.77655.peg.325",32.3769870702819,0.591825288033819,0.450083127521218,1.31492440361679,0.188535310227373,0.425818038504525
"fig|6666666.77655.peg.326",59.1829472414972,0.285484632499739,0.365405397760673,0.781281924813603,0.434636698651069,0.698826260602867
"fig|6666666.77655.peg.327",33.3705336044058,0.19355718602393,0.436557375817525,0.443371700366906,0.657496901843356,0.846472836451435
"fig|6666666.77655.peg.328",8.56789142031689,-0.320260270847727,0.635563393831043,-0.503899805993018,0.614331786910832,0.823885372391236
"fig|6666666.77655.peg.329",58.7142551864955,-0.289644452443758,0.366694867949864,-0.789878664141432,0.429598632782002,0.694841143473858
"fig|6666666.77655.peg.33",87.5258787278541,-0.276935788792228,0.323515615426472,-0.856019850625016,0.391986799530924,0.660868128059198
"fig|6666666.77655.peg.330",394.849975459186,-1.64839764287965,0.227731581807277,-7.23833571873506,4.54223959821849e-13,2.53053214949639e-11
"fig|6666666.77655.peg.331",115.842838997068,-0.0811668325972739,0.294042623946158,-0.276037642121355,0.782519154742249,0.915730719843123
"fig|6666666.77655.peg.332",8.63170089898677,-0.418047985740067,0.63706150072775,-0.656212917061395,0.511687138934755,0.753258753558093
"fig|6666666.77655.peg.333",32.8279146096894,0.317738089913563,0.438740703885868,0.724204722970534,0.468940059441045,0.723466294780738
"fig|6666666.77655.peg.334",20.1610830712498,-0.296160703213698,0.517166251323257,-0.572660537024449,0.5668745622172,0.792170862585575
"fig|6666666.77655.peg.335",8.53482009631013,0.715096316474782,0.65203429995185,1.09671579628187,0.272765649015942,0.53507314716977
"fig|6666666.77655.peg.336",18.7544989946541,0.717872569602351,0.531190038079217,1.3514420793699,0.176553862035815,0.410364496118105
"fig|6666666.77655.peg.337",68.9301269537411,0.778611730273476,0.351800040302674,2.21322240214524,0.026882316360386,0.110627780433385
"fig|6666666.77655.peg.338",137.634873819898,-0.741212864651903,0.27697100363877,-2.67613885538215,0.0074475782288782,0.0411296754979805
"fig|6666666.77655.peg.339",54.5929435523528,2.64038730431914,0.407038893572682,6.48681820340019,8.76680137161114e-11,3.33005621797411e-09
"fig|6666666.77655.peg.34",3.18893636986727,1.05388450406928,0.667628516921547,1.57854926408592,0.114439479867429,0.30882645428164
"fig|6666666.77655.peg.340",5.38615233143119,-0.115266653627717,0.671075003245628,-0.171764188906209,0.863622920154835,0.954016086553196
"fig|6666666.77655.peg.341",3.21200092407205,-0.28745936191633,0.673268246483893,-0.426961116044862,0.669407649559474,0.854888418548269
"fig|6666666.77655.peg.342",14.738065313497,0.514317842991474,0.593391933653111,0.866742221831646,0.386083265898593,0.654878719626368
"fig|6666666.77655.peg.343",7.82977763744925,-0.0132593038561723,0.6411587020887,-0.0206802213133465,0.983500746752021,0.998726029154184
"fig|6666666.77655.peg.344",27.7016147962166,0.502943279720602,0.482421742722704,1.04253858228296,0.297162047331152,0.563102987648677
"fig|6666666.77655.peg.345",8.60941813912101,0.614914273513975,0.6359850408039,0.966869083487732,0.333609483713183,0.600401274708507
"fig|6666666.77655.peg.346",118.916754763406,1.56749383628348,0.294814161778292,5.31688785514405,1.05557079926472e-07,2.38406846284384e-06
"fig|6666666.77655.peg.347",32.9224740213112,-1.11405030871142,0.447250348102647,-2.49088751621438,0.012742445411767,0.0615589528723442
"fig|6666666.77655.peg.348",40.3354200139738,-0.637767984898754,0.41780593970047,-1.52646940672021,0.12689300385946,0.330343469029768
"fig|6666666.77655.peg.349",21.1536117668437,-0.792633495156162,0.511387261400551,-1.5499672263743,0.121149382464058,0.320043732178497
"fig|6666666.77655.peg.35",0.545708715942212,0.337741840074698,0.431224435603974,0.783215913081677,0.433500331763981,NA
"fig|6666666.77655.peg.350",35.7731939069251,0.890793829744405,0.438878270723909,2.02970593252449,0.042386439521419,0.15245739437618
"fig|6666666.77655.peg.351",9.88174096061672,-0.190161839934994,0.620413156899751,-0.306508393350725,0.759217590204693,0.901385110808142
"fig|6666666.77655.peg.352",175.64750137707,-0.791081356240679,0.280160523472208,-2.82367175230937,0.00474769807074914,0.0288895122897284
"fig|6666666.77655.peg.353",14.4802871792236,0.481309165818794,0.583592192213641,0.824735444100315,0.409521804227772,0.67875212500813
"fig|6666666.77655.peg.354",170.592274776021,0.887699394269969,0.527397888605763,1.68316827474737,0.0923425204800803,0.260836406711467
"fig|6666666.77655.peg.355",18.1232088351832,1.08167796596723,0.565412619179063,1.91307715688721,0.0557381756259782,0.184104883128231
"fig|6666666.77655.peg.356",3.48229657418957,0.687254490963415,0.675364347075928,1.01760552498657,0.308865460646532,0.575908675799418
"fig|6666666.77655.peg.357",2.35936592538704,0.444721898188085,0.656027551607818,0.677901251400408,0.497834306492832,NA
"fig|6666666.77655.peg.358",6.89925878765618,0.913467922619989,0.654574420729925,1.39551423595406,0.162860824908054,0.389220293655379
"fig|6666666.77655.peg.359",1.86616857946137,0.538354361887859,0.623083065534262,0.864017001370833,0.387578551103936,NA
"fig|6666666.77655.peg.36",1.17211750389693,0.208962431739452,0.567773138351977,0.368038601378692,0.712844451402746,NA
"fig|6666666.77655.peg.360",28.4833149669107,-0.167590433022215,0.47337950615691,-0.354029760144842,0.723316580363854,0.882840636305833
"fig|6666666.77655.peg.361",18.810869666562,-0.401790157017604,0.526419432009691,-0.763250998322204,0.445313719608934,0.70562446305384
"fig|6666666.77655.peg.362",28.7704747174193,0.968960381371552,0.489929780628517,1.97775358772537,0.0479565116736547,0.166289038403668
"fig|6666666.77655.peg.363",21.9237218181903,0.16210981357509,0.498834254973037,0.324977308512728,0.745198245574356,0.895699677968307
"fig|6666666.77655.peg.364",84.1872434599368,-0.104482962413141,0.324469639632757,-0.322011521729422,0.747443965962003,0.895699677968307
"fig|6666666.77655.peg.365",12.2156956982873,0.0345033394754173,0.586764720812227,0.0588026823215551,0.953109271976111,0.988190630622047
"fig|6666666.77655.peg.366",86.7462950721858,2.11985958196483,0.361261734294279,5.86793280529962,4.41261999713729e-09,1.24297059919362e-07
"fig|6666666.77655.peg.367",7.96760493325179,0.357930329819243,0.641208141788473,0.558212390786079,0.576699360743659,0.797054671526621
"fig|6666666.77655.peg.368",22.2201145267405,2.20228400355427,0.540746523712168,4.07267343752082,4.64765674251615e-05,0.000573974160270344
"fig|6666666.77655.peg.369",4.05568569811005,0.218992252567524,0.676493238649752,0.323716838625944,0.746152421375594,0.895699677968307
"fig|6666666.77655.peg.37",1.51978871110483,0.479828660506964,0.573361731413286,0.836869002966468,0.402666205482629,NA
"fig|6666666.77655.peg.370",33.5005244377142,-0.388696992317104,0.450045625068153,-0.863683525994151,0.387761765867611,0.656836991236555
"fig|6666666.77655.peg.371",24.2830810114933,-0.363327019778923,0.483909587863398,-0.750815914566021,0.452763450297167,0.712001237767749
"fig|6666666.77655.peg.372",48.211606992238,-0.495097474663597,0.387374343679889,-1.27808535268594,0.20121933292366,0.439805464376299
"fig|6666666.77655.peg.373",315.176083204503,-0.321932137644477,0.231203780215252,-1.39241727511876,0.16379607623715,0.390492895409148
"fig|6666666.77655.peg.374",7.83696818634679,-0.634865004648869,0.641708568342476,-0.98933540234427,0.322499068395107,0.587576427664631
"fig|6666666.77655.peg.375",68.9606433434913,0.0824359061880294,0.345972056122504,0.238273307711418,0.81166912257769,0.931819903879851
"fig|6666666.77655.peg.376",101.690549924183,0.309943116822717,0.30576553997599,1.01366268038921,0.310743737509574,0.576105244000996
"fig|6666666.77655.peg.377",74.425382656625,-0.0664680143052919,0.33531355102117,-0.198226448358168,0.842867895251195,0.945022277904627
"fig|6666666.77655.peg.378",31.0957405170907,0.268309886692533,0.451231204105389,0.594617314253531,0.552099303788506,0.781986874474739
"fig|6666666.77655.peg.379",0.197529214716621,-0.0819096365486609,0.341629060099405,-0.239761911720353,0.810514835822267,NA
"fig|6666666.77655.peg.38",28.9287931227972,1.13748467695012,0.480000165579368,2.36975892618112,0.017799686912801,0.0806940598379605
"fig|6666666.77655.peg.380",3.07929777606069,-0.2306698705307,0.671931387682303,-0.34329378677539,0.731377454564346,0.887231875136336
"fig|6666666.77655.peg.381",45.7671784451342,-1.75203573286956,0.424348557716521,-4.12876561263108,3.64715955094678e-05,0.000459468793679576
"fig|6666666.77655.peg.382",4.10076499344866,-0.401090515421,0.676869317661935,-0.59256713955725,0.553470875991421,0.783042599385154
"fig|6666666.77655.peg.383",354.408597061024,-1.39724620014439,0.234718183936483,-5.95286729264441,2.63484945083138e-09,7.77125596851091e-08
"fig|6666666.77655.peg.384",46.2786233582149,-0.0863027121538004,0.408301619077972,-0.211369997377648,0.832598566469793,0.941084132614865
"fig|6666666.77655.peg.385",626.435142819734,-1.15285223683064,0.209872625808585,-5.4931043645592,3.94929245611881e-08,9.61250115290277e-07
"fig|6666666.77655.peg.386",28.6867433916735,-0.440011433883696,0.46983556064747,-0.936522202102637,0.34900438682736,0.614433987202381
"fig|6666666.77655.peg.387",26.7561930904427,0.158216570043305,0.473796948243523,0.333933282242217,0.738429904354575,0.890877656504773
"fig|6666666.77655.peg.388",58.0537265119577,0.0896217857332815,0.380686780296043,0.235421323702354,0.813881737187486,0.932406412075464
"fig|6666666.77655.peg.389",9.37032970795614,0.655260813192995,0.622092906940369,1.05331664431886,0.292195893038801,0.557484858332019
"fig|6666666.77655.peg.39",2.86843727661995,0.0295270801816427,0.666681794093906,0.0442896152905649,0.964673549350909,0.991266384122785
"fig|6666666.77655.peg.390",2625.66937754458,0.896930567753532,0.179166031871066,5.00614183607634,5.55318443647165e-07,1.11374667057875e-05
"fig|6666666.77655.peg.391",315.690535038452,-1.66462412517966,0.270893877191577,-6.14493078410345,7.99983915166444e-10,2.63889430963457e-08
"fig|6666666.77655.peg.392",55.0980108146468,-0.0631481150598953,0.372679975229781,-0.169443273738978,0.865447988050421,0.954124057186634
"fig|6666666.77655.peg.393",133.503446028163,0.280918382944807,0.28175914283257,0.997016033342128,0.318756727529134,0.585385600784592
"fig|6666666.77655.peg.394",216.781447337931,-0.153233583742795,0.243136597665531,-0.630236604501596,0.528539793499739,0.762837802132323
"fig|6666666.77655.peg.395",40.3661249436014,-0.0362728213031819,0.41047744800823,-0.0883673913857859,0.929584677783617,0.977545632216245
"fig|6666666.77655.peg.396",1117.50029005076,-1.38110052655895,0.212121648546096,-6.51088908664038,7.47072923565987e-11,2.92642471778114e-09
"fig|6666666.77655.peg.397",46.9858378632202,0.733679522620634,0.393985021066712,1.86220156450162,0.0625746840040069,0.200607075189316
"fig|6666666.77655.peg.398",49.1510058208968,1.19636431675971,0.390283172553746,3.06537509401575,0.0021739716185194,0.0149319091715839
"fig|6666666.77655.peg.399",292.705396242434,-0.0930770915702397,0.2413315513978,-0.385681403990213,0.699732636755703,0.870560721705309
"fig|6666666.77655.peg.4",549.304417135693,-0.800404230702699,0.215765294083692,-3.70960600545997,0.000207582030874182,0.00210560007942785
"fig|6666666.77655.peg.40",5.1455382908218,0.0303294144197672,0.673046855118898,0.0450628573465503,0.964057206874387,0.991266384122785
"fig|6666666.77655.peg.400",409.948519240135,-0.0335402857349567,0.218118560093471,-0.153770892860211,0.877790384966496,0.960110870265303
"fig|6666666.77655.peg.401",7.62176533345388,-0.542084247866519,0.655889563157821,-0.826487076965551,0.408527845854657,0.678410010647864
"fig|6666666.77655.peg.402",9.65344161669606,-0.258725740453942,0.61690930416085,-0.419390238903713,0.674930956648418,0.857844809024805
"fig|6666666.77655.peg.403",0.428879573238099,0.030001116553473,0.402625029165048,0.0745137892090029,0.940601569467306,NA
"fig|6666666.77655.peg.404",4.42486335243408,0.884914086894765,0.67686982099011,1.30736230136592,0.191089694339041,0.42908971822575
"fig|6666666.77655.peg.405",5.22244426051943,0.0851097212399529,0.674153316778667,0.126246833059631,0.899536540483636,0.9674472677798
"fig|6666666.77655.peg.406",55.5342487920657,-0.883978282839655,0.389077614084324,-2.27198443405709,0.0230874505141348,0.0987717379504026
"fig|6666666.77655.peg.407",29.854949422886,-0.783213591876352,0.464335149151919,-1.68674198648723,0.0916529749230544,0.259562722702326
"fig|6666666.77655.peg.408",3.54966536147796,0.5528770556118,0.675398395045726,0.818593973079206,0.413018106735017,0.679098212826863
"fig|6666666.77655.peg.409",1.93099464616664,0.539937109902366,0.635486973319909,0.849643080929933,0.395523552559225,NA
"fig|6666666.77655.peg.41",0.888764069376611,-0.254559357037812,0.527910464424116,-0.482201763731855,0.62966262404956,NA
"fig|6666666.77655.peg.410",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.411",0.314358357420734,0.11532999326273,0.341629060099405,0.337588357469272,0.735673417019876,NA
"fig|6666666.77655.peg.412",17.0635713884542,0.241020686392376,0.546367779386217,0.441132686600107,0.659116941234131,0.846953445245498
"fig|6666666.77655.peg.413",7.01327170945585,0.771689934084902,0.653621865597087,1.18063665660873,0.237747094979811,0.490965376535738
"fig|6666666.77655.peg.414",15.9411877402943,0.471539313437664,0.575623521317504,0.819180064703386,0.412683687031861,0.679098212826863
"fig|6666666.77655.peg.415",51.0831012004327,1.90330122896667,0.446979333579932,4.25814145303499,2.06133506500892e-05,0.000276351176897185
"fig|6666666.77655.peg.416",15.3416443409433,0.832879298338608,0.565987539839758,1.47155059027344,0.141142276546588,0.352785331308371
"fig|6666666.77655.peg.417",9.09515143582782,0.874359841135554,0.628039983014382,1.39220410289631,0.163860600706192,0.390492895409148
"fig|6666666.77655.peg.418",77.6895200451801,0.0553464853369798,0.365703705492697,0.151342424224042,0.879705604984873,0.96013145480935
"fig|6666666.77655.peg.419",34.3167051299779,0.889111831526132,0.436424262947521,2.03726489797165,0.0416235034375307,0.150360407950849
"fig|6666666.77655.peg.42",70.6377645959849,0.0522304434862335,0.354334645950501,0.147404280341047,0.882812927205534,0.960885913483287
"fig|6666666.77655.peg.420",1.41347463222039,-0.518795710777591,0.592268789165166,-0.875946395063062,0.381059175919352,NA
"fig|6666666.77655.peg.421",8.89432968072999,-0.201287286130805,0.629231105755694,-0.319894048926686,0.749048649296909,0.895699677968307
"fig|6666666.77655.peg.422",312.735294569288,-2.18223318651775,0.255664775880912,-8.53552539257199,1.395199599417e-17,1.39910615829537e-15
"fig|6666666.77655.peg.423",14.5028102143751,0.74169590176314,0.563587491920943,1.31602619361748,0.18816525122336,0.42536545069158
"fig|6666666.77655.peg.424",25.0729698087474,0.252446803061782,0.481719018521804,0.524054050920464,0.600240946291935,0.815707741047287
"fig|6666666.77655.peg.425",17.7327582769448,0.679074260828217,0.533613160931662,1.27259653724167,0.203161247996301,0.441976023739403
"fig|6666666.77655.peg.426",20.5033234053096,0.00936226073547804,0.516819157474738,0.0181151580781633,0.985546985538267,0.998726029154184
"fig|6666666.77655.peg.427",18.6776514924489,-1.24245977108654,0.535710014819296,-2.31927672941795,0.0203800363684308,0.0894794241254923
"fig|6666666.77655.peg.428",14.0985533024305,-0.465477879302673,0.575893800319965,-0.80827034262924,0.418934971411801,0.68288034676813
"fig|6666666.77655.peg.429",12.6991597747323,0.47651557973542,0.580811117710697,0.820431230059155,0.411970318146903,0.679033259430826
"fig|6666666.77655.peg.43",322.54778645352,-0.387468007202326,0.22932835317651,-1.68957741960541,0.0911088288892016,0.258456459791012
"fig|6666666.77655.peg.430",30.5741449179296,-0.319100443143665,0.452983917323913,-0.704440998763953,0.481158181306725,0.73056548709363
"fig|6666666.77655.peg.431",35.6648639118481,-0.378618550753765,0.429606586442186,-0.881314585722062,0.378147573698588,0.646227653212243
"fig|6666666.77655.peg.432",539.058961697911,-0.539581100334542,0.204465899943014,-2.63897843349393,0.00831562708237556,0.0453567848394882
"fig|6666666.77655.peg.433",621.262109256259,-0.600499607199864,0.205355377348092,-2.92419714036499,0.00345345955388842,0.0223744392717315
"fig|6666666.77655.peg.434",67.6556333365956,0.431042309608607,0.382231138856288,1.12770066535754,0.259446356577487,0.516215885666477
"fig|6666666.77655.peg.435",87.0250684231838,0.824237288983316,0.319156033817004,2.58255273799998,0.00980723718128744,0.0505900074351597
"fig|6666666.77655.peg.436",83.1235510596296,1.26130547067276,0.40452607950487,3.11798307841255,0.00182093258079812,0.0130059201711137
"fig|6666666.77655.peg.437",5.14530349712543,0.35328961881229,0.6706415030875,0.526793550929691,0.598336961857668,0.814348948630388
"fig|6666666.77655.peg.438",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.439",221.911986413765,-0.528810225890456,0.257750807734317,-2.05163363226214,0.0402052810915493,0.146817693966165
"fig|6666666.77655.peg.44",0.891580290281056,0.283135109647144,0.506260909850734,0.559267176544647,0.575979392938909,NA
"fig|6666666.77655.peg.440",1256.73970059394,-0.0498149443354826,0.199374122773479,-0.249856619517671,0.80269823194325,0.92949859929872
"fig|6666666.77655.peg.441",63.813240220224,0.424608526748086,0.352035426715902,1.20615283157496,0.227758567225248,0.475825606694747
"fig|6666666.77655.peg.442",20.4580093162747,0.332430608141622,0.516679413591214,0.643398206696568,0.519965746769287,0.759204500378918
"fig|6666666.77655.peg.443",25.3783060098606,0.855497038329842,0.481593271615327,1.776389099998,0.0756688064317673,0.227733130521538
"fig|6666666.77655.peg.444",23.1338000001888,-0.0150696050831054,0.499352758958225,-0.0301782754030325,0.975924874356119,0.995596511310072
"fig|6666666.77655.peg.445",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.446",22.0697310084688,1.26200819059446,0.50766059600951,2.48592898585105,0.012921374725537,0.0620572537105769
"fig|6666666.77655.peg.447",36.7851441381559,2.63073112253405,0.472291645844696,5.57014113139557,2.54533072311274e-08,6.57849909571509e-07
"fig|6666666.77655.peg.448",47.1072710814089,2.66826758784874,0.438731710918776,6.08177508359482,1.18859225970625e-09,3.72475099385446e-08
"fig|6666666.77655.peg.449",12.0081664458527,1.63676336309702,0.604522277496226,2.70753192070284,0.00677855517342842,0.0380175342724498
"fig|6666666.77655.peg.45",4.97108036239399,1.12523134636973,0.674397336123669,1.66849909704179,0.0952166910287809,0.266751252107312
"fig|6666666.77655.peg.450",2.41418522229033,1.29217901327226,0.638608104506104,2.02343033881729,0.0430287988928925,NA
"fig|6666666.77655.peg.451",63.7847674901125,1.4156285804651,0.380914896109076,3.71639070806968,0.00020208899813999,0.00206790660545696
"fig|6666666.77655.peg.452",575.817585561408,-0.0274749510185538,0.207233670150598,-0.132579570677813,0.89452589000994,0.966131199647335
"fig|6666666.77655.peg.453",18.6663281413387,0.209219907040429,0.531514834032675,0.3936294786978,0.693854613892887,0.868919498946836
"fig|6666666.77655.peg.454",14.9537377537826,0.181434646376194,0.565229466817544,0.320992901162319,0.748215770538244,0.895699677968307
"fig|6666666.77655.peg.455",34.9180334475352,-0.0625102229068085,0.452860839904715,-0.1380340656524,0.890213494736661,0.96508850238593
"fig|6666666.77655.peg.456",11.572121566174,0.1070575655772,0.601492418427431,0.177986558595528,0.858733531880143,0.951465657689964
"fig|6666666.77655.peg.457",36.4508879256215,0.241061164265767,0.430680216695874,0.559721935024458,0.57566911824116,0.797054671526621
"fig|6666666.77655.peg.458",9.71569298827728,0.594145999738064,0.618933252709721,0.959951654135342,0.337079547424835,0.601646043930912
"fig|6666666.77655.peg.459",120.707338512341,0.0596003928826806,0.291503724837707,0.204458426443308,0.837995276624673,0.943498505813514
"fig|6666666.77655.peg.46",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.460",31.7619016334374,-0.250772227865776,0.450752195016294,-0.55634166763561,0.577977307598902,0.797369116283206
"fig|6666666.77655.peg.461",63.3425671599444,0.458361783044466,0.350847238799111,1.30644261192808,0.191402082869245,0.42908971822575
"fig|6666666.77655.peg.462",24.0476045828431,1.14075072309382,0.491344668381463,2.32169146528356,0.0202495548393299,0.08921904039051
"fig|6666666.77655.peg.463",14.4267192640521,0.145072455819746,0.565594550794088,0.256495497730778,0.79756825648246,0.926250822533734
"fig|6666666.77655.peg.464",65.298394018644,0.544522617572324,0.351450252865976,1.54935901491576,0.121295440403775,0.320092283255015
"fig|6666666.77655.peg.465",585.352788148806,0.570313440772018,0.229097342588307,2.4893935229833,0.0127961241540403,0.0616920831811135
"fig|6666666.77655.peg.466",126.039283800045,-0.379475415173419,0.284893037366342,-1.33199259161063,0.18286262295107,0.419429639284841
"fig|6666666.77655.peg.467",177.255575439876,0.717065584626151,0.276495183220734,2.59341076496691,0.00950291962142155,0.0492227675431897
"fig|6666666.77655.peg.47",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.470",21.3349215442712,-0.531252502620449,0.517830508900161,-1.02591966577789,0.30492945210872,0.573486974070939
"fig|6666666.77655.peg.471",82.7467540942023,-0.188787357478861,0.329498550808039,-0.572953528978783,0.5666761593105,0.792170862585575
"fig|6666666.77655.peg.472",333.608535906341,-1.042721171986,0.243595288987517,-4.28054736329254,1.86434203062154e-05,0.000252643538960444
"fig|6666666.77655.peg.473",92.1260689377202,0.692615825884839,0.312613674687462,2.21556471122796,0.02672132790817,0.110627780433385
"fig|6666666.77655.peg.474",115.933104483278,0.175658479091999,0.292305817106878,0.600940757288358,0.547879445558756,0.776885616524775
"fig|6666666.77655.peg.475",168.144291213082,0.877394905115884,0.282820466353571,3.1023034380369,0.00192021021430464,0.0134643636167408
"fig|6666666.77655.peg.476",9.6774907843953,-0.0483808722355821,0.621624545118479,-0.0778297327792307,0.937963494840679,0.982647087992303
"fig|6666666.77655.peg.477",7.55127485039879,-0.0767930849935313,0.649260881536812,-0.118277701887353,0.905847624684032,0.9674472677798
"fig|6666666.77655.peg.478",76.1785818306582,0.86659401100983,0.343205934103036,2.52499716613194,0.0115699222275479,0.0577804681762205
"fig|6666666.77655.peg.479",257.303432111661,-0.00690604582926138,0.234787963178294,-0.0294139688243602,0.976534432114666,0.995596511310072
"fig|6666666.77655.peg.48",452.73914035597,0.109276002636822,0.214628904234597,0.509139265405646,0.610654610770486,0.821745093505963
"fig|6666666.77655.peg.480",95.3502120279873,-0.543174301350901,0.313679425027794,-1.7316223443816,0.0833408251779676,0.24465509217935
"fig|6666666.77655.peg.481",22.9013611219714,0.210568534828245,0.492755706603247,0.427328455067065,0.669140109985171,0.854888418548269
"fig|6666666.77655.peg.482",96.9446724524001,0.0185653235255976,0.311490300278481,0.0596016104161178,0.952472935724447,0.988190630622047
"fig|6666666.77655.peg.483",1335.38146742713,0.0980075518079699,0.187698536761753,0.522154053509598,0.601563073732818,0.815707741047287
"fig|6666666.77655.peg.484",110.603532374995,0.193082315844703,0.307340702304664,0.628235422112436,0.529849728826083,0.763848919014945
"fig|6666666.77655.peg.485",3528.80546792927,-0.731340894286021,0.207518475822429,-3.52422063330795,0.000424730428807008,0.00387199703643334
"fig|6666666.77655.peg.486",201.410453790678,0.011650287987372,0.251291044256118,0.0463617317595208,0.963021937328615,0.991266384122785
"fig|6666666.77655.peg.487",1851.17962855311,-0.458610501088541,0.191095172974678,-2.39990625587027,0.0163992710330532,0.0759944038444815
"fig|6666666.77655.peg.488",2.22458964418531,-0.32297077551359,0.649206574591358,-0.497485373922596,0.61884681446923,NA
"fig|6666666.77655.peg.489",449.427315590343,-0.356950963742238,0.229936721024623,-1.55238781414132,0.120569457449716,0.319521807427525
"fig|6666666.77655.peg.49",2.99808941003049,-0.0102439995194634,0.664057304650527,-0.015426378789485,0.987692018698248,0.998726029154184
"fig|6666666.77655.peg.490",490.790312559674,-0.0871316495545083,0.211061251622924,-0.412826366206598,0.679733832538236,0.861087780784921
